Date,Metric_ID,Metric,Order,Value,Value_USD,Company,Currency
2000-05-30,667844491,Stock,1,3819.47,,SAMSUNG GROUP,KRW
2000-05-31,667844491,Stock,1,4309.15,,SAMSUNG GROUP,KRW
2000-06-01,667844491,Stock,1,4407.08,,SAMSUNG GROUP,KRW
2000-06-02,667844491,Stock,1,4630.94,,SAMSUNG GROUP,KRW
2000-06-05,667844491,Stock,1,4714.88,,SAMSUNG GROUP,KRW
2000-06-06,667844491,Stock,1,4714.88,,SAMSUNG GROUP,KRW
2000-06-07,667844491,Stock,1,4756.85,,SAMSUNG GROUP,KRW
2000-06-08,667844491,Stock,1,4567.98,,SAMSUNG GROUP,KRW
2000-06-09,667844491,Stock,1,4910.75,,SAMSUNG GROUP,KRW
2000-06-12,667844491,Stock,1,5029.67,,SAMSUNG GROUP,KRW
2000-06-13,667844491,Stock,1,4938.73,,SAMSUNG GROUP,KRW
2000-06-14,667844491,Stock,1,5344.46,,SAMSUNG GROUP,KRW
2000-06-15,667844491,Stock,1,4896.76,,SAMSUNG GROUP,KRW
2000-06-16,667844491,Stock,1,4714.88,,SAMSUNG GROUP,KRW
2000-06-19,667844491,Stock,1,4686.90,,SAMSUNG GROUP,KRW
2000-06-20,667844491,Stock,1,4994.70,,SAMSUNG GROUP,KRW
2000-06-21,667844491,Stock,1,4952.72,,SAMSUNG GROUP,KRW
2000-06-22,667844491,Stock,1,4924.74,,SAMSUNG GROUP,KRW
2000-06-23,667844491,Stock,1,4896.76,,SAMSUNG GROUP,KRW
2000-06-26,667844491,Stock,1,5043.66,,SAMSUNG GROUP,KRW
2000-06-27,667844491,Stock,1,5113.62,,SAMSUNG GROUP,KRW
2000-06-28,667844491,Stock,1,5260.52,,SAMSUNG GROUP,KRW
2000-06-29,667844491,Stock,1,5239.54,,SAMSUNG GROUP,KRW
2000-06-30,667844491,Stock,1,5162.59,,SAMSUNG GROUP,KRW
2000-07-03,667844491,Stock,1,5246.53,,SAMSUNG GROUP,KRW
2000-07-04,667844491,Stock,1,5141.60,,SAMSUNG GROUP,KRW
2000-07-05,667844491,Stock,1,5197.56,,SAMSUNG GROUP,KRW
2000-07-06,667844491,Stock,1,5106.62,,SAMSUNG GROUP,KRW
2000-07-07,667844491,Stock,1,5148.59,,SAMSUNG GROUP,KRW
2000-07-10,667844491,Stock,1,5316.48,,SAMSUNG GROUP,KRW
2000-07-11,667844491,Stock,1,5211.55,,SAMSUNG GROUP,KRW
2000-07-12,667844491,Stock,1,5344.46,,SAMSUNG GROUP,KRW
2000-07-13,667844491,Stock,1,5428.41,,SAMSUNG GROUP,KRW
2000-07-14,667844491,Stock,1,5281.51,,SAMSUNG GROUP,KRW
2000-07-17,667844491,Stock,1,5281.51,,SAMSUNG GROUP,KRW
2000-07-18,667844491,Stock,1,5218.55,,SAMSUNG GROUP,KRW
2000-07-19,667844491,Stock,1,5218.55,,SAMSUNG GROUP,KRW
2000-07-20,667844491,Stock,1,4826.81,,SAMSUNG GROUP,KRW
2000-07-21,667844491,Stock,1,4840.80,,SAMSUNG GROUP,KRW
2000-07-24,667844491,Stock,1,4463.05,,SAMSUNG GROUP,KRW
2000-07-25,667844491,Stock,1,4393.10,,SAMSUNG GROUP,KRW
2000-07-26,667844491,Stock,1,4581.97,,SAMSUNG GROUP,KRW
2000-07-27,667844491,Stock,1,4358.12,,SAMSUNG GROUP,KRW
2000-07-28,667844491,Stock,1,4008.35,,SAMSUNG GROUP,KRW
2000-07-31,667844491,Stock,1,4127.27,,SAMSUNG GROUP,KRW
2000-08-01,667844491,Stock,1,4351.12,,SAMSUNG GROUP,KRW
2000-08-02,667844491,Stock,1,4246.19,,SAMSUNG GROUP,KRW
2000-08-03,667844491,Stock,1,4218.21,,SAMSUNG GROUP,KRW
2000-08-04,667844491,Stock,1,4141.26,,SAMSUNG GROUP,KRW
2000-08-07,667844491,Stock,1,3903.42,,SAMSUNG GROUP,KRW
2000-08-08,667844491,Stock,1,3903.42,,SAMSUNG GROUP,KRW
2000-08-09,667844491,Stock,1,4197.22,,SAMSUNG GROUP,KRW
2000-08-10,667844491,Stock,1,4309.15,,SAMSUNG GROUP,KRW
2000-08-11,667844491,Stock,1,4169.24,,SAMSUNG GROUP,KRW
2000-08-14,667844491,Stock,1,4211.22,,SAMSUNG GROUP,KRW
2000-08-15,667844491,Stock,1,4211.22,,SAMSUNG GROUP,KRW
2000-08-16,667844491,Stock,1,4491.03,,SAMSUNG GROUP,KRW
2000-08-17,667844491,Stock,1,4505.02,,SAMSUNG GROUP,KRW
2000-08-18,667844491,Stock,1,4337.13,,SAMSUNG GROUP,KRW
2000-08-21,667844491,Stock,1,4386.10,,SAMSUNG GROUP,KRW
2000-08-22,667844491,Stock,1,4519.01,,SAMSUNG GROUP,KRW
2000-08-23,667844491,Stock,1,4330.14,,SAMSUNG GROUP,KRW
2000-08-24,667844491,Stock,1,4351.12,,SAMSUNG GROUP,KRW
2000-08-25,667844491,Stock,1,4477.04,,SAMSUNG GROUP,KRW
2000-08-28,667844491,Stock,1,4428.07,,SAMSUNG GROUP,KRW
2000-08-29,667844491,Stock,1,4351.12,,SAMSUNG GROUP,KRW
2000-08-30,667844491,Stock,1,4218.21,,SAMSUNG GROUP,KRW
2000-08-31,667844491,Stock,1,3826.47,,SAMSUNG GROUP,KRW
2000-09-01,667844491,Stock,1,3875.44,,SAMSUNG GROUP,KRW
2000-09-04,667844491,Stock,1,3735.53,,SAMSUNG GROUP,KRW
2000-09-05,667844491,Stock,1,3602.62,,SAMSUNG GROUP,KRW
2000-09-06,667844491,Stock,1,3602.62,,SAMSUNG GROUP,KRW
2000-09-07,667844491,Stock,1,3350.78,,SAMSUNG GROUP,KRW
2000-09-08,667844491,Stock,1,3413.74,,SAMSUNG GROUP,KRW
2000-09-11,667844491,Stock,1,3413.74,,SAMSUNG GROUP,KRW
2000-09-12,667844491,Stock,1,3413.74,,SAMSUNG GROUP,KRW
2000-09-13,667844491,Stock,1,3413.74,,SAMSUNG GROUP,KRW
2000-09-14,667844491,Stock,1,3294.82,,SAMSUNG GROUP,KRW
2000-09-15,667844491,Stock,1,3042.99,,SAMSUNG GROUP,KRW
2000-09-18,667844491,Stock,1,2777.16,,SAMSUNG GROUP,KRW
2000-09-19,667844491,Stock,1,2910.08,,SAMSUNG GROUP,KRW
2000-09-20,667844491,Stock,1,3217.87,,SAMSUNG GROUP,KRW
2000-09-21,667844491,Stock,1,3077.96,,SAMSUNG GROUP,KRW
2000-09-22,667844491,Stock,1,2658.24,,SAMSUNG GROUP,KRW
2000-09-25,667844491,Stock,1,2861.11,,SAMSUNG GROUP,KRW
2000-09-26,667844491,Stock,1,2798.15,,SAMSUNG GROUP,KRW
2000-09-27,667844491,Stock,1,2819.14,,SAMSUNG GROUP,KRW
2000-09-28,667844491,Stock,1,2840.12,,SAMSUNG GROUP,KRW
2000-09-29,667844491,Stock,1,2826.13,,SAMSUNG GROUP,KRW
2000-10-02,667844491,Stock,1,2665.24,,SAMSUNG GROUP,KRW
2000-10-03,667844491,Stock,1,2665.24,,SAMSUNG GROUP,KRW
2000-10-04,667844491,Stock,1,2721.20,,SAMSUNG GROUP,KRW
2000-10-05,667844491,Stock,1,2756.18,,SAMSUNG GROUP,KRW
2000-10-06,667844491,Stock,1,2728.20,,SAMSUNG GROUP,KRW
2000-10-09,667844491,Stock,1,2581.29,,SAMSUNG GROUP,KRW
2000-10-10,667844491,Stock,1,2560.31,,SAMSUNG GROUP,KRW
2000-10-11,667844491,Stock,1,2252.51,,SAMSUNG GROUP,KRW
2000-10-12,667844491,Stock,1,2196.55,,SAMSUNG GROUP,KRW
2000-10-13,667844491,Stock,1,2119.60,,SAMSUNG GROUP,KRW
2000-10-16,667844491,Stock,1,2119.60,,SAMSUNG GROUP,KRW
2000-10-17,667844491,Stock,1,1916.73,,SAMSUNG GROUP,KRW
2000-10-18,667844491,Stock,1,1909.74,,SAMSUNG GROUP,KRW
2000-10-19,667844491,Stock,1,2028.66,,SAMSUNG GROUP,KRW
2000-10-20,667844491,Stock,1,2329.46,,SAMSUNG GROUP,KRW
2000-10-23,667844491,Stock,1,2238.52,,SAMSUNG GROUP,KRW
2000-10-24,667844491,Stock,1,2336.46,,SAMSUNG GROUP,KRW
2000-10-25,667844491,Stock,1,2245.51,,SAMSUNG GROUP,KRW
2000-10-26,667844491,Stock,1,2021.66,,SAMSUNG GROUP,KRW
2000-10-27,667844491,Stock,1,2021.66,,SAMSUNG GROUP,KRW
2000-10-30,667844491,Stock,1,1923.73,,SAMSUNG GROUP,KRW
2000-10-31,667844491,Stock,1,1993.68,,SAMSUNG GROUP,KRW
2000-11-01,667844491,Stock,1,2280.49,,SAMSUNG GROUP,KRW
2000-11-02,667844491,Stock,1,2322.46,,SAMSUNG GROUP,KRW
2000-11-03,667844491,Stock,1,2406.41,,SAMSUNG GROUP,KRW
2000-11-06,667844491,Stock,1,2455.38,,SAMSUNG GROUP,KRW
2000-11-07,667844491,Stock,1,2406.41,,SAMSUNG GROUP,KRW
2000-11-08,667844491,Stock,1,2385.42,,SAMSUNG GROUP,KRW
2000-11-09,667844491,Stock,1,2378.43,,SAMSUNG GROUP,KRW
2000-11-10,667844491,Stock,1,2364.44,,SAMSUNG GROUP,KRW
2000-11-13,667844491,Stock,1,2203.54,,SAMSUNG GROUP,KRW
2000-11-14,667844491,Stock,1,2301.48,,SAMSUNG GROUP,KRW
2000-11-15,667844491,Stock,1,2371.43,,SAMSUNG GROUP,KRW
2000-11-16,667844491,Stock,1,2294.48,,SAMSUNG GROUP,KRW
2000-11-17,667844491,Stock,1,2252.51,,SAMSUNG GROUP,KRW
2000-11-20,667844491,Stock,1,2168.57,,SAMSUNG GROUP,KRW
2000-11-21,667844491,Stock,1,2210.54,,SAMSUNG GROUP,KRW
2000-11-22,667844491,Stock,1,2196.55,,SAMSUNG GROUP,KRW
2000-11-23,667844491,Stock,1,2245.51,,SAMSUNG GROUP,KRW
2000-11-24,667844491,Stock,1,2378.43,,SAMSUNG GROUP,KRW
2000-11-27,667844491,Stock,1,2644.25,,SAMSUNG GROUP,KRW
2000-11-28,667844491,Stock,1,2462.37,,SAMSUNG GROUP,KRW
2000-11-29,667844491,Stock,1,2252.51,,SAMSUNG GROUP,KRW
2000-11-30,667844491,Stock,1,2266.50,,SAMSUNG GROUP,KRW
2000-12-01,667844491,Stock,1,2224.53,,SAMSUNG GROUP,KRW
2000-12-04,667844491,Stock,1,2168.57,,SAMSUNG GROUP,KRW
2000-12-05,667844491,Stock,1,2266.50,,SAMSUNG GROUP,KRW
2000-12-06,667844491,Stock,1,2245.51,,SAMSUNG GROUP,KRW
2000-12-07,667844491,Stock,1,2280.49,,SAMSUNG GROUP,KRW
2000-12-08,667844491,Stock,1,2357.44,,SAMSUNG GROUP,KRW
2000-12-11,667844491,Stock,1,2504.34,,SAMSUNG GROUP,KRW
2000-12-12,667844491,Stock,1,2448.38,,SAMSUNG GROUP,KRW
2000-12-13,667844491,Stock,1,2644.25,,SAMSUNG GROUP,KRW
2000-12-14,667844491,Stock,1,2532.33,,SAMSUNG GROUP,KRW
2000-12-15,667844491,Stock,1,2441.39,,SAMSUNG GROUP,KRW
2000-12-18,667844491,Stock,1,2490.35,,SAMSUNG GROUP,KRW
2000-12-19,667844491,Stock,1,2469.37,,SAMSUNG GROUP,KRW
2000-12-20,667844491,Stock,1,2336.46,,SAMSUNG GROUP,KRW
2000-12-21,667844491,Stock,1,2266.50,,SAMSUNG GROUP,KRW
2000-12-22,667844491,Stock,1,2196.55,,SAMSUNG GROUP,KRW
2000-12-25,667844491,Stock,1,2196.55,,SAMSUNG GROUP,KRW
2000-12-26,667844491,Stock,1,2210.54,,SAMSUNG GROUP,KRW
2000-12-27,667844491,Stock,1,2210.54,,SAMSUNG GROUP,KRW
2000-12-28,667844491,Stock,1,2210.54,,SAMSUNG GROUP,KRW
2000-12-29,667844491,Stock,1,2210.54,,SAMSUNG GROUP,KRW
2001-01-01,667844491,Stock,1,2210.54,,SAMSUNG GROUP,KRW
2001-01-02,667844491,Stock,1,2343.45,,SAMSUNG GROUP,KRW
2001-01-03,667844491,Stock,1,2357.44,,SAMSUNG GROUP,KRW
2001-01-04,667844491,Stock,1,2644.25,,SAMSUNG GROUP,KRW
2001-01-05,667844491,Stock,1,2728.20,,SAMSUNG GROUP,KRW
2001-01-08,667844491,Stock,1,2714.21,,SAMSUNG GROUP,KRW
2001-01-09,667844491,Stock,1,2686.22,,SAMSUNG GROUP,KRW
2001-01-10,667844491,Stock,1,2595.28,,SAMSUNG GROUP,KRW
2001-01-11,667844491,Stock,1,2546.32,,SAMSUNG GROUP,KRW
2001-01-12,667844491,Stock,1,2686.22,,SAMSUNG GROUP,KRW
2001-01-15,667844491,Stock,1,2742.19,,SAMSUNG GROUP,KRW
2001-01-16,667844491,Stock,1,2896.08,,SAMSUNG GROUP,KRW
2001-01-17,667844491,Stock,1,2952.05,,SAMSUNG GROUP,KRW
2001-01-18,667844491,Stock,1,3077.96,,SAMSUNG GROUP,KRW
2001-01-19,667844491,Stock,1,3217.87,,SAMSUNG GROUP,KRW
2001-01-22,667844491,Stock,1,3182.89,,SAMSUNG GROUP,KRW
2001-01-23,667844491,Stock,1,3182.89,,SAMSUNG GROUP,KRW
2001-01-24,667844491,Stock,1,3182.89,,SAMSUNG GROUP,KRW
2001-01-25,667844491,Stock,1,3182.89,,SAMSUNG GROUP,KRW
2001-01-26,667844491,Stock,1,2784.16,,SAMSUNG GROUP,KRW
2001-01-29,667844491,Stock,1,2812.14,,SAMSUNG GROUP,KRW
2001-01-30,667844491,Stock,1,2875.10,,SAMSUNG GROUP,KRW
2001-01-31,667844491,Stock,1,3077.96,,SAMSUNG GROUP,KRW
2001-02-01,667844491,Stock,1,2987.02,,SAMSUNG GROUP,KRW
2001-02-02,667844491,Stock,1,3001.02,,SAMSUNG GROUP,KRW
2001-02-05,667844491,Stock,1,2819.14,,SAMSUNG GROUP,KRW
2001-02-06,667844491,Stock,1,2805.14,,SAMSUNG GROUP,KRW
2001-02-07,667844491,Stock,1,2728.20,,SAMSUNG GROUP,KRW
2001-02-08,667844491,Stock,1,2840.12,,SAMSUNG GROUP,KRW
2001-02-09,667844491,Stock,1,2847.12,,SAMSUNG GROUP,KRW
2001-02-12,667844491,Stock,1,2777.16,,SAMSUNG GROUP,KRW
2001-02-13,667844491,Stock,1,2784.16,,SAMSUNG GROUP,KRW
2001-02-14,667844491,Stock,1,2784.16,,SAMSUNG GROUP,KRW
2001-02-15,667844491,Stock,1,2889.09,,SAMSUNG GROUP,KRW
2001-02-16,667844491,Stock,1,2973.03,,SAMSUNG GROUP,KRW
2001-02-19,667844491,Stock,1,2931.06,,SAMSUNG GROUP,KRW
2001-02-20,667844491,Stock,1,2966.04,,SAMSUNG GROUP,KRW
2001-02-21,667844491,Stock,1,2910.08,,SAMSUNG GROUP,KRW
2001-02-22,667844491,Stock,1,2805.14,,SAMSUNG GROUP,KRW
2001-02-23,667844491,Stock,1,2686.22,,SAMSUNG GROUP,KRW
2001-02-26,667844491,Stock,1,2686.22,,SAMSUNG GROUP,KRW
2001-02-27,667844491,Stock,1,2651.25,,SAMSUNG GROUP,KRW
2001-02-28,667844491,Stock,1,2616.27,,SAMSUNG GROUP,KRW
2001-03-01,667844491,Stock,1,2616.27,,SAMSUNG GROUP,KRW
2001-03-02,667844491,Stock,1,2525.33,,SAMSUNG GROUP,KRW
2001-03-05,667844491,Stock,1,2602.28,,SAMSUNG GROUP,KRW
2001-03-06,667844491,Stock,1,2658.24,,SAMSUNG GROUP,KRW
2001-03-07,667844491,Stock,1,2798.15,,SAMSUNG GROUP,KRW
2001-03-08,667844491,Stock,1,2805.14,,SAMSUNG GROUP,KRW
2001-03-09,667844491,Stock,1,2686.22,,SAMSUNG GROUP,KRW
2001-03-12,667844491,Stock,1,2567.30,,SAMSUNG GROUP,KRW
2001-03-13,667844491,Stock,1,2546.32,,SAMSUNG GROUP,KRW
2001-03-14,667844491,Stock,1,2546.32,,SAMSUNG GROUP,KRW
2001-03-15,667844491,Stock,1,2742.19,,SAMSUNG GROUP,KRW
2001-03-16,667844491,Stock,1,2721.20,,SAMSUNG GROUP,KRW
2001-03-19,667844491,Stock,1,2658.24,,SAMSUNG GROUP,KRW
2001-03-20,667844491,Stock,1,2672.23,,SAMSUNG GROUP,KRW
2001-03-21,667844491,Stock,1,2707.21,,SAMSUNG GROUP,KRW
2001-03-22,667844491,Stock,1,2784.16,,SAMSUNG GROUP,KRW
2001-03-23,667844491,Stock,1,3008.01,,SAMSUNG GROUP,KRW
2001-03-26,667844491,Stock,1,3035.99,,SAMSUNG GROUP,KRW
2001-03-27,667844491,Stock,1,2903.08,,SAMSUNG GROUP,KRW
2001-03-28,667844491,Stock,1,2903.08,,SAMSUNG GROUP,KRW
2001-03-29,667844491,Stock,1,2861.11,,SAMSUNG GROUP,KRW
2001-03-30,667844491,Stock,1,2910.08,,SAMSUNG GROUP,KRW
2001-04-02,667844491,Stock,1,2791.15,,SAMSUNG GROUP,KRW
2001-04-03,667844491,Stock,1,2658.24,,SAMSUNG GROUP,KRW
2001-04-04,667844491,Stock,1,2560.31,,SAMSUNG GROUP,KRW
2001-04-05,667844491,Stock,1,2560.31,,SAMSUNG GROUP,KRW
2001-04-06,667844491,Stock,1,2686.22,,SAMSUNG GROUP,KRW
2001-04-09,667844491,Stock,1,2595.28,,SAMSUNG GROUP,KRW
2001-04-10,667844491,Stock,1,2546.32,,SAMSUNG GROUP,KRW
2001-04-11,667844491,Stock,1,2602.28,,SAMSUNG GROUP,KRW
2001-04-12,667844491,Stock,1,2805.14,,SAMSUNG GROUP,KRW
2001-04-13,667844491,Stock,1,2840.12,,SAMSUNG GROUP,KRW
2001-04-16,667844491,Stock,1,2756.18,,SAMSUNG GROUP,KRW
2001-04-17,667844491,Stock,1,2777.16,,SAMSUNG GROUP,KRW
2001-04-18,667844491,Stock,1,2994.02,,SAMSUNG GROUP,KRW
2001-04-19,667844491,Stock,1,3287.82,,SAMSUNG GROUP,KRW
2001-04-20,667844491,Stock,1,3140.92,,SAMSUNG GROUP,KRW
2001-04-23,667844491,Stock,1,3175.90,,SAMSUNG GROUP,KRW
2001-04-24,667844491,Stock,1,3077.96,,SAMSUNG GROUP,KRW
2001-04-25,667844491,Stock,1,3161.91,,SAMSUNG GROUP,KRW
2001-04-26,667844491,Stock,1,3161.91,,SAMSUNG GROUP,KRW
2001-04-27,667844491,Stock,1,3035.99,,SAMSUNG GROUP,KRW
2001-04-30,667844491,Stock,1,3203.88,,SAMSUNG GROUP,KRW
2001-05-01,667844491,Stock,1,3203.88,,SAMSUNG GROUP,KRW
2001-05-02,667844491,Stock,1,3203.88,,SAMSUNG GROUP,KRW
2001-05-03,667844491,Stock,1,3217.87,,SAMSUNG GROUP,KRW
2001-05-04,667844491,Stock,1,3119.94,,SAMSUNG GROUP,KRW
2001-05-07,667844491,Stock,1,3217.87,,SAMSUNG GROUP,KRW
2001-05-08,667844491,Stock,1,3210.88,,SAMSUNG GROUP,KRW
2001-05-09,667844491,Stock,1,3147.92,,SAMSUNG GROUP,KRW
2001-05-10,667844491,Stock,1,3147.92,,SAMSUNG GROUP,KRW
2001-05-11,667844491,Stock,1,3084.96,,SAMSUNG GROUP,KRW
2001-05-14,667844491,Stock,1,3098.95,,SAMSUNG GROUP,KRW
2001-05-15,667844491,Stock,1,3035.99,,SAMSUNG GROUP,KRW
2001-05-16,667844491,Stock,1,2945.05,,SAMSUNG GROUP,KRW
2001-05-17,667844491,Stock,1,3098.95,,SAMSUNG GROUP,KRW
2001-05-18,667844491,Stock,1,3084.96,,SAMSUNG GROUP,KRW
2001-05-21,667844491,Stock,1,3203.88,,SAMSUNG GROUP,KRW
2001-05-22,667844491,Stock,1,3231.86,,SAMSUNG GROUP,KRW
2001-05-23,667844491,Stock,1,3287.82,,SAMSUNG GROUP,KRW
2001-05-24,667844491,Stock,1,3168.90,,SAMSUNG GROUP,KRW
2001-05-25,667844491,Stock,1,3105.95,,SAMSUNG GROUP,KRW
2001-05-28,667844491,Stock,1,3112.94,,SAMSUNG GROUP,KRW
2001-05-29,667844491,Stock,1,3245.85,,SAMSUNG GROUP,KRW
2001-05-30,667844491,Stock,1,3126.93,,SAMSUNG GROUP,KRW
2001-05-31,667844491,Stock,1,2966.04,,SAMSUNG GROUP,KRW
2001-06-01,667844491,Stock,1,2966.04,,SAMSUNG GROUP,KRW
2001-06-04,667844491,Stock,1,2966.04,,SAMSUNG GROUP,KRW
2001-06-05,667844491,Stock,1,2840.12,,SAMSUNG GROUP,KRW
2001-06-06,667844491,Stock,1,2840.12,,SAMSUNG GROUP,KRW
2001-06-07,667844491,Stock,1,2994.02,,SAMSUNG GROUP,KRW
2001-06-08,667844491,Stock,1,3126.93,,SAMSUNG GROUP,KRW
2001-06-11,667844491,Stock,1,2994.02,,SAMSUNG GROUP,KRW
2001-06-12,667844491,Stock,1,2952.05,,SAMSUNG GROUP,KRW
2001-06-13,667844491,Stock,1,2994.02,,SAMSUNG GROUP,KRW
2001-06-14,667844491,Stock,1,2959.04,,SAMSUNG GROUP,KRW
2001-06-15,667844491,Stock,1,2931.06,,SAMSUNG GROUP,KRW
2001-06-18,667844491,Stock,1,2868.10,,SAMSUNG GROUP,KRW
2001-06-19,667844491,Stock,1,2875.10,,SAMSUNG GROUP,KRW
2001-06-20,667844491,Stock,1,2798.15,,SAMSUNG GROUP,KRW
2001-06-21,667844491,Stock,1,2770.17,,SAMSUNG GROUP,KRW
2001-06-22,667844491,Stock,1,2707.21,,SAMSUNG GROUP,KRW
2001-06-25,667844491,Stock,1,2707.21,,SAMSUNG GROUP,KRW
2001-06-26,667844491,Stock,1,2644.25,,SAMSUNG GROUP,KRW
2001-06-27,667844491,Stock,1,2602.28,,SAMSUNG GROUP,KRW
2001-06-28,667844491,Stock,1,2623.26,,SAMSUNG GROUP,KRW
2001-06-29,667844491,Stock,1,2686.22,,SAMSUNG GROUP,KRW
2001-07-02,667844491,Stock,1,2700.21,,SAMSUNG GROUP,KRW
2001-07-03,667844491,Stock,1,2721.20,,SAMSUNG GROUP,KRW
2001-07-04,667844491,Stock,1,2756.18,,SAMSUNG GROUP,KRW
2001-07-05,667844491,Stock,1,2700.21,,SAMSUNG GROUP,KRW
2001-07-06,667844491,Stock,1,2567.30,,SAMSUNG GROUP,KRW
2001-07-09,667844491,Stock,1,2392.42,,SAMSUNG GROUP,KRW
2001-07-10,667844491,Stock,1,2378.43,,SAMSUNG GROUP,KRW
2001-07-11,667844491,Stock,1,2364.44,,SAMSUNG GROUP,KRW
2001-07-12,667844491,Stock,1,2462.37,,SAMSUNG GROUP,KRW
2001-07-13,667844491,Stock,1,2378.43,,SAMSUNG GROUP,KRW
2001-07-16,667844491,Stock,1,2336.46,,SAMSUNG GROUP,KRW
2001-07-17,667844491,Stock,1,2336.46,,SAMSUNG GROUP,KRW
2001-07-18,667844491,Stock,1,2343.45,,SAMSUNG GROUP,KRW
2001-07-19,667844491,Stock,1,2476.36,,SAMSUNG GROUP,KRW
2001-07-20,667844491,Stock,1,2462.37,,SAMSUNG GROUP,KRW
2001-07-23,667844491,Stock,1,2420.40,,SAMSUNG GROUP,KRW
2001-07-24,667844491,Stock,1,2427.40,,SAMSUNG GROUP,KRW
2001-07-25,667844491,Stock,1,2497.35,,SAMSUNG GROUP,KRW
2001-07-26,667844491,Stock,1,2539.32,,SAMSUNG GROUP,KRW
2001-07-27,667844491,Stock,1,2595.28,,SAMSUNG GROUP,KRW
2001-07-30,667844491,Stock,1,2595.28,,SAMSUNG GROUP,KRW
2001-07-31,667844491,Stock,1,2651.25,,SAMSUNG GROUP,KRW
2001-08-01,667844491,Stock,1,2770.17,,SAMSUNG GROUP,KRW
2001-08-02,667844491,Stock,1,2735.19,,SAMSUNG GROUP,KRW
2001-08-03,667844491,Stock,1,2791.15,,SAMSUNG GROUP,KRW
2001-08-06,667844491,Stock,1,2784.16,,SAMSUNG GROUP,KRW
2001-08-07,667844491,Stock,1,2700.21,,SAMSUNG GROUP,KRW
2001-08-08,667844491,Stock,1,2658.24,,SAMSUNG GROUP,KRW
2001-08-09,667844491,Stock,1,2560.31,,SAMSUNG GROUP,KRW
2001-08-10,667844491,Stock,1,2609.27,,SAMSUNG GROUP,KRW
2001-08-13,667844491,Stock,1,2679.23,,SAMSUNG GROUP,KRW
2001-08-14,667844491,Stock,1,2763.17,,SAMSUNG GROUP,KRW
2001-08-15,667844491,Stock,1,2763.17,,SAMSUNG GROUP,KRW
2001-08-16,667844491,Stock,1,2728.20,,SAMSUNG GROUP,KRW
2001-08-17,667844491,Stock,1,2742.19,,SAMSUNG GROUP,KRW
2001-08-20,667844491,Stock,1,2658.24,,SAMSUNG GROUP,KRW
2001-08-21,667844491,Stock,1,2602.28,,SAMSUNG GROUP,KRW
2001-08-22,667844491,Stock,1,2693.22,,SAMSUNG GROUP,KRW
2001-08-23,667844491,Stock,1,2693.22,,SAMSUNG GROUP,KRW
2001-08-24,667844491,Stock,1,2686.22,,SAMSUNG GROUP,KRW
2001-08-27,667844491,Stock,1,2784.16,,SAMSUNG GROUP,KRW
2001-08-28,667844491,Stock,1,2756.18,,SAMSUNG GROUP,KRW
2001-08-29,667844491,Stock,1,2749.18,,SAMSUNG GROUP,KRW
2001-08-30,667844491,Stock,1,2742.19,,SAMSUNG GROUP,KRW
2001-08-31,667844491,Stock,1,2658.24,,SAMSUNG GROUP,KRW
2001-09-03,667844491,Stock,1,2630.26,,SAMSUNG GROUP,KRW
2001-09-04,667844491,Stock,1,2749.18,,SAMSUNG GROUP,KRW
2001-09-05,667844491,Stock,1,2651.25,,SAMSUNG GROUP,KRW
2001-09-06,667844491,Stock,1,2637.26,,SAMSUNG GROUP,KRW
2001-09-07,667844491,Stock,1,2672.23,,SAMSUNG GROUP,KRW
2001-09-10,667844491,Stock,1,2679.23,,SAMSUNG GROUP,KRW
2001-09-11,667844491,Stock,1,2616.27,,SAMSUNG GROUP,KRW
2001-09-12,667844491,Stock,1,2259.51,,SAMSUNG GROUP,KRW
2001-09-13,667844491,Stock,1,2399.41,,SAMSUNG GROUP,KRW
2001-09-14,667844491,Stock,1,2371.43,,SAMSUNG GROUP,KRW
2001-09-17,667844491,Stock,1,2294.48,,SAMSUNG GROUP,KRW
2001-09-18,667844491,Stock,1,2343.45,,SAMSUNG GROUP,KRW
2001-09-19,667844491,Stock,1,2294.48,,SAMSUNG GROUP,KRW
2001-09-20,667844491,Stock,1,2154.57,,SAMSUNG GROUP,KRW
2001-09-21,667844491,Stock,1,1993.68,,SAMSUNG GROUP,KRW
2001-09-24,667844491,Stock,1,1993.68,,SAMSUNG GROUP,KRW
2001-09-25,667844491,Stock,1,2000.68,,SAMSUNG GROUP,KRW
2001-09-26,667844491,Stock,1,1979.69,,SAMSUNG GROUP,KRW
2001-09-27,667844491,Stock,1,1965.70,,SAMSUNG GROUP,KRW
2001-09-28,667844491,Stock,1,1965.70,,SAMSUNG GROUP,KRW
2001-10-01,667844491,Stock,1,1965.70,,SAMSUNG GROUP,KRW
2001-10-02,667844491,Stock,1,1965.70,,SAMSUNG GROUP,KRW
2001-10-03,667844491,Stock,1,1965.70,,SAMSUNG GROUP,KRW
2001-10-04,667844491,Stock,1,2035.65,,SAMSUNG GROUP,KRW
2001-10-05,667844491,Stock,1,2063.64,,SAMSUNG GROUP,KRW
2001-10-08,667844491,Stock,1,2042.65,,SAMSUNG GROUP,KRW
2001-10-09,667844491,Stock,1,2119.60,,SAMSUNG GROUP,KRW
2001-10-10,667844491,Stock,1,2084.62,,SAMSUNG GROUP,KRW
2001-10-11,667844491,Stock,1,2224.53,,SAMSUNG GROUP,KRW
